cod_ibge,nome,uf,nome_uf,familias_cadastradas,familias_pobreza,familias_baixa_renda,familias_acima_meio_sm,familias_elegiveis,source_id,data_referencia,renda_referencia,renda_fonte,beneficiarios_tsee,subsidio_tsee_reais,source_id_tsee_municipio,data_referencia_tsee_municipio,tarifa_municipal_estimada,tarifa_flag_estimativa,distribuidoras_usadas,dec_apurado,fec_apurado,dec_limite,fec_limite,dec_rel,fec_rel,compensacoes_decfec_reais,dom_favela,dom_total,lacuna_bruta,d1_lacuna_tsee,conta_estimada,d2_peso_conta_renda,d3_qualidade,d4_vulnerabilidade_territorial,n_d1_lacuna_tsee,n_d2_peso_conta_renda,n_d3_qualidade,n_d4_vulnerabilidade_territorial,n_dimensoes_validas,ipem,ipem_dois_piores,dois_piores_indicadores,ranking,faixa,subsidio_por_familia
3112901,Caputira,MG,Caputira (MG),2286,1111,581,594,1692,mds_cecad,2026-08,1151.559366606983,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",873,27494.79,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.26,0.44999999999999996,13.5,8.0,0.09333333333333334,0.056249999999999994,12192.259999999998,0,0,819,0.48404255319148937,69.5701,0.06041381974512101,0.09333333333333334,0.0,58.67701498485661,36.61267333317508,26.80616422875634,0.0,4,30.52396313669701,47.64484415901585,"D1, D2",2528,Alta,31.494604810996563
2919157,Lapão,BA,Lapão (BA),9016,4980,1559,2477,6539,mds_cecad,2026-08,715.3834615835319,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",4246,150152.61,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.4075,0.3125,14.25,7.25,0.028596491228070172,0.04310344827586207,10303.130000000001,0,0,2293,0.3506652393332314,69.5701,0.09724868372830929,0.04310344827586207,0.0,42.50863765459976,67.47942326556893,12.101667879688126,0.0,4,30.522432199964204,54.994030460084346,"D2, D1",2529,Alta,35.36330899670278
4305173,Cerro Grande do Sul,RS,Cerro Grande do Sul (RS),1790,734,399,657,1133,mds_cecad,2026-08,1328.4963299737074,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",495,12468.35,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,2.1999999999999997,0.8866666666666667,26.333333333333332,13.666666666666666,0.08354430379746834,0.06487804878048781,836869.01,0,0,638,0.5631067961165048,69.5701,0.05236755151696722,0.08354430379746834,0.0,68.26140738236172,29.8700897471262,23.940484785007794,0.0,4,30.51799547862393,49.06574856474396,"D1, D2",2530,Alta,25.18858585858586
3155603,Rio Pardo de Minas,MG,Rio Pardo de Minas (MG),8377,4809,1359,2209,6168,mds_cecad,2026-08,795.1732653930828,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",3764,105390.15,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.8133333333333334,0.42,15.666666666666666,7.666666666666667,0.05191489361702128,0.05478260869565217,43190.21000000001,0,0,2404,0.38975356679636836,69.5701,0.08749049173026333,0.05478260869565217,0.0,47.247035882534306,59.302287812226595,15.520671756692645,0.0,4,30.517498862863388,53.27466184738045,"D2, D1",2531,Alta,27.999508501594047
5214408,Nazário,GO,Nazário (GO),1881,573,453,855,1026,mds_cecad,2026-08,1279.9368041110974,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",696,21670.280000000002,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,2.382,0.922,13.4,8.8,0.17776119402985074,0.10477272727272727,483384.39,0,0,330,0.3216374269005848,69.5701,0.05435432419518219,0.17776119402985074,0.0,38.98980367222013,31.53495853716607,51.5219119942775,0.0,4,30.511668550915925,45.25585783324881,"D3, D1",2532,Alta,31.135459770114945
3518404,Guaratinguetá,SP,Guaratinguetá (SP),13347,5734,2813,4800,8547,mds_cecad,2026-08,1954.7938115282486,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",8343,243258.12,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.7466666666666667,0.25333333333333335,7.333333333333333,5.333333333333333,0.10181818181818182,0.04750000000000001,157872.63999999998,246,360,204,0.023868023868023867,69.5701,0.03558948242505967,0.10181818181818182,0.6833333333333333,2.8933497373915924,15.810462345089283,29.290052524043087,74.04658363460473,4,30.510112060282175,51.66831807932391,"D4, D3",2533,Alta,29.15715210355987
2901155,América Dourada,BA,América Dourada (BA),5169,2807,934,1428,3741,mds_cecad,2026-08,677.6408605006308,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",2496,81621.3,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.505,0.255,14.5,7.5,0.03482758620689655,0.034,10069.630000000001,0,0,1245,0.33279871692060947,69.5701,0.10266514913017888,0.03482758620689655,0.0,40.342806992769574,72.01829391684316,9.678959099063613,0.0,4,30.510015002169087,56.180550454806365,"D2, D1",2534,Alta,32.700841346153844
2203503,Elesbão Veloso,PI,Elesbão Veloso (PI),3917,1726,792,1399,2518,mds_cecad,2026-08,801.8346694123704,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",2289,79338.41,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,4.33,0.95,24.0,14.0,0.18041666666666667,0.06785714285714285,36712.19,0,0,229,0.090945194598888,69.5701,0.08676364673902774,0.18041666666666667,0.0,11.024635150555765,58.69320879962806,52.29928561654309,0.0,4,30.504282391681727,55.49624720808558,"D2, D3",2535,Alta,34.66072957623417
2502003,Belém do Brejo do Cruz,PB,Belém do Brejo do Cruz (PB),2714,1730,231,753,1961,mds_cecad,2026-08,814.614629865986,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",1343,34313.78,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.555,0.37,17.0,8.5,0.09147058823529411,0.04352941176470588,24125.39,0,0,618,0.31514533401325856,69.5701,0.08540246817252119,0.09147058823529411,0.0,38.202813707967906,57.55257316582016,26.260856819391915,0.0,4,30.504060923294997,47.877693436894035,"D2, D1",2536,Alta,25.550096798212955
3557303,Estiva Gerbi,SP,Estiva Gerbi (SP),1441,565,293,583,858,mds_cecad,2026-08,1724.627909050379,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",316,9703.81,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.715,0.55,8.0,7.0,0.089375,0.07857142857142858,67812.79000000001,0,0,542,0.6317016317016317,69.5701,0.0403391941153886,0.089375,0.0,76.57666844561784,19.790609063243693,25.647385983856942,0.0,4,30.50366587317962,51.112027214737395,"D1, D3",2537,Alta,30.708259493670884
2901957,Apuarema,BA,Apuarema (BA),2829,1542,384,903,1926,mds_cecad,2026-08,852.5558055152395,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",1159,36444.29,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.07,0.31500000000000006,15.75,8.0,0.06793650793650793,0.03937500000000001,104770.61,0,0,767,0.39823468328141226,69.5701,0.08160181368767469,0.06793650793650793,0.0,48.27514094437247,54.36771407100359,19.371396542183764,0.0,4,30.503562889389954,51.32142750768803,"D2, D1",2538,Alta,31.444598792062123
2708105,Santana do Mundaú,AL,Santana do Mundaú (AL),4076,2088,634,1354,2722,mds_cecad,2026-08,631.9056703762586,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",2477,74661.61,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.71,0.61,15.0,19.0,0.114,0.032105263157894734,0.0,0,0,245,0.09000734753857458,69.5701,0.11009570456706859,0.114,0.0,10.910946662531975,78.24492466085636,32.85620643370478,0.0,4,30.503019439273274,55.55056554728057,"D2, D3",2539,Alta,30.141949939442874
4302501,Bossoroca,RS,Bossoroca (RS),1216,322,280,614,602,mds_cecad,2026-08,1428.3550687722873,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",212,6225.030000000001,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.4075,0.925,27.25,15.75,0.05165137614678899,0.05873015873015873,223645.78000000003,0,0,390,0.6478405315614618,69.5701,0.048706446681914685,0.05873015873015873,0.0,78.53307178799034,26.80216997765395,16.67629325580121,0.0,4,30.502883755361374,52.66762088282214,"D1, D2",2540,Alta,29.363349056603777
2201101,Avelino Lopes,PI,Avelino Lopes (PI),3900,2162,575,1163,2737,mds_cecad,2026-08,667.6297200221035,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",1814,54870.619999999995,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.88,0.23,31.0,20.0,0.02838709677419355,0.0115,64056.759999999995,0,0,923,0.3372305443916697,69.5701,0.10420461808934556,0.02838709677419355,0.0,40.880045723569395,73.30833270761943,7.7935446044646985,0.0,4,30.49548075891338,57.09418921559441,"D2, D1",2541,Alta,30.24841234840132
2605608,Flores,PE,Flores (PE),6601,3715,1040,1846,4755,mds_cecad,2026-08,647.2192144896151,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",3529,103342.37,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.7460000000000001,0.31,14.4,8.0,0.05180555555555556,0.03875,10154.92,0,0,1226,0.25783385909568873,69.5701,0.10749078278657359,0.05180555555555556,0.0,31.255353716341688,76.06206145743356,14.649157378759156,0.0,4,30.4916431381336,53.65870758688762,"D2, D1",2542,Alta,29.28375460470388
4311718,Maçambará,RS,Maçambará (RS),1271,596,185,490,781,mds_cecad,2026-08,1295.1126808318263,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",342,9969.75,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.205,0.6975,18.25,8.75,0.06602739726027397,0.07971428571428571,573386.22,0,0,439,0.5620998719590269,69.5701,0.05371741087062513,0.07971428571428571,0.0,68.1393451721544,31.001240146711705,22.819270056831794,0.0,4,30.48996384392448,49.57029265943306,"D1, D2",2543,Alta,29.151315789473685
4323408,Vila Maria,RS,Vila Maria (RS),456,96,82,278,178,mds_cecad,2026-08,2791.4527425203987,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",56,1615.8400000000001,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.8499999999999999,0.7799999999999999,16.666666666666668,10.333333333333334,0.11099999999999999,0.07548387096774192,123561.42,0,0,122,0.6853932584269663,69.5701,0.02492254263892186,0.11099999999999999,0.0,83.08532014400983,6.871817612400917,31.977974500728383,0.0,4,30.48377806428478,57.5316473223691,"D1, D3",2544,Alta,28.854285714285716
3162252,São João da Lagoa,MG,São João da Lagoa (MG),1986,1038,256,692,1294,mds_cecad,2026-08,960.4949191206967,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",802,20487.510000000002,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.25,0.52,12.333333333333334,6.333333333333333,0.10135135135135134,0.08210526315789474,645292.73,0,0,492,0.3802163833075734,69.5701,0.07243151277019691,0.10135135135135134,0.0,46.09091137489425,46.68321752029615,29.153390716290822,0.0,4,30.481879902870304,46.38706444759519,"D2, D1",2545,Alta,25.54552369077307
2602100,Bom Conselho,PE,Bom Conselho (PE),13782,8411,2108,3263,10519,mds_cecad,2026-08,767.6050273768044,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",7019,212250.68,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.0333333333333334,0.2866666666666667,15.0,8.0,0.0688888888888889,0.035833333333333335,21259.93,0,0,3500,0.33273124821751116,69.5701,0.09063267894133946,0.0688888888888889,0.0,40.334628244689256,61.935366813938664,19.65020033043024,0.0,4,30.48004884726454,51.134997529313964,"D2, D1",2546,Alta,30.23944721470295
2800100,Amparo do São Francisco,SE,Amparo do São Francisco (SE),772,296,145,331,441,mds_cecad,2026-08,771.8952952029521,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",289,8643.39,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.85,0.43,13.0,8.0,0.06538461538461539,0.05375,9702.16,0,0,152,0.34467120181405897,69.5701,0.0901289338493871,0.06538461538461539,0.0,41.78202337861659,61.513240271268074,18.624345365984887,0.0,4,30.47990225396739,51.64763182494234,"D2, D1",2547,Alta,29.907923875432523
2600807,Altinho,PE,Altinho (PE),7853,5083,959,1811,6042,mds_cecad,2026-08,758.0202660217655,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",4434,121535.51,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.23,0.63,13.2,7.4,0.09318181818181819,0.08513513513513513,66864.98999999999,0,0,1608,0.26613704071499505,69.5701,0.09177868075363883,0.09318181818181819,0.0,32.26188900768266,62.895689387098145,26.76180908062622,0.0,4,30.47984686885176,47.57878919739041,"D2, D1",2548,Alta,27.40990302210194
4211652,Novo Horizonte,SC,Novo Horizonte (SC),327,46,75,206,121,mds_cecad,2026-08,2225.055975794251,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",26,759.8299999999999,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.875,0.435,17.0,11.5,0.051470588235294115,0.03782608695652174,4874.43,0,0,95,0.7851239669421488,69.5701,0.03126667407779097,0.051470588235294115,0.0,95.17496027877024,12.188050590787528,14.551097713040113,0.0,4,30.47852714564947,54.863028995905175,"D1, D3",2549,Alta,29.224230769230765
5102702,Canarana,MT,Canarana (MT),3676,730,1092,1854,1822,mds_cecad,2026-08,2230.3246919321086,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",788,30496.04,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,2.8333333333333335,1.0633333333333332,20.0,15.333333333333334,0.14166666666666666,0.06934782608695651,212116.15999999997,0,0,1034,0.5675082327113062,69.5701,0.031192812531583503,0.14166666666666666,0.0,68.79496204470541,12.126156351746864,40.95545648226477,0.0,4,30.46914371967926,54.87520926348509,"D1, D3",2550,Alta,38.70055837563452
2312106,Santana do Cariri,CE,Santana do Cariri (CE),6360,3568,883,1909,4451,mds_cecad,2026-08,602.7706791402688,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",3782,97944.23,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.88,0.16,12.0,7.0,0.07333333333333333,0.022857142857142857,16566.260000000002,0,0,669,0.1503033026286228,69.5701,0.11541719331674817,0.07333333333333333,0.0,18.22019382895901,82.7042071107488,20.951284675580435,0.0,4,30.468921403822062,51.82774589316462,"D2, D3",2551,Alta,25.897469592808037
3121001,Datas,MG,Datas (MG),2003,895,386,722,1281,mds_cecad,2026-08,870.2100109809663,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",914,26725.94,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.54,0.7533333333333334,13.0,7.0,0.11846153846153847,0.10761904761904763,120894.36,0,0,367,0.2864949258391881,69.5701,0.07994633378392801,0.11846153846153847,0.0,34.72972974320514,52.980460836394826,34.162294949413244,0.0,4,30.4681213822533,43.85509528979998,"D2, D1",2552,Alta,29.240634573304156
3147907,Passos,MG,Passos (MG),12982,4961,3576,4445,8537,mds_cecad,2026-08,1723.8702436402723,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",8722,284586.62,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.47428571428571425,0.23857142857142857,10.714285714285714,6.857142857142857,0.04426666666666667,0.03479166666666667,132878.27000000002,521,630,-185,0.0,69.5701,0.040356923763061076,0.04426666666666667,0.8269841269841269,0.0,19.805466091122103,12.442193058298127,89.6127063266645,4,30.46509136902118,54.7090862088933,"D4, D2",2553,Alta,32.628596652144005
3135456,Jenipapo de Minas,MG,Jenipapo de Minas (MG),1601,640,366,595,1006,mds_cecad,2026-08,755.0143560295325,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",667,19485.760000000002,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.8733333333333334,0.38000000000000006,14.0,8.0,0.062380952380952384,0.04750000000000001,13487.04,0,0,339,0.33697813121272363,69.5701,0.09214407573102988,0.062380952380952384,0.0,40.84944748011799,63.20188178674512,17.745041110746016,0.0,4,30.44909259440228,52.02566463343155,"D2, D1",2554,Alta,29.21403298350825
2109601,Rosário,MA,Rosário (MA),11489,6009,2365,3115,8374,mds_cecad,2026-08,682.8015342866089,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",6028,189907.22,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.79,0.58,19.0,10.0,0.041578947368421056,0.057999999999999996,3351.18,0,0,2346,0.28015285407212803,69.5701,0.10188919694313055,0.057999999999999996,0.0,33.96092576583334,71.3680642287942,16.462543684812246,0.0,4,30.447883419859945,52.66449499731377,"D2, D1",2555,Alta,31.50418380889184
4311627,Lindolfo Collor,RS,Lindolfo Collor (RS),842,265,143,434,408,mds_cecad,2026-08,1560.6418951418952,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",186,5924.969999999999,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.9766666666666666,0.5,8.666666666666666,6.666666666666667,0.11269230769230769,0.075,143550.41999999998,0,0,222,0.5441176470588235,69.5701,0.044577875434822035,0.11269230769230769,0.0,65.959488725705,23.342524346269435,32.473387385997114,0.0,4,30.44385011449289,49.21643805585106,"D1, D3",2556,Alta,31.854677419354836
3205036,Vargem Alta,ES,Vargem Alta (ES),3403,671,1035,1697,1706,mds_cecad,2026-08,1376.530007674597,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",763,20523.66,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.0675000000000001,0.425,11.6,7.2,0.09202586206896553,0.059027777777777776,92811.04000000001,0,0,943,0.5527549824150059,69.5701,0.05054019862416681,0.09202586206896553,0.0,67.00653108341162,28.33881098888102,26.423409890150733,0.0,4,30.442187990610844,47.67267103614632,"D1, D2",2557,Alta,26.898636959370904
2409704,Pedro Avelino,RN,Pedro Avelino (RN),1950,1096,309,545,1405,mds_cecad,2026-08,769.516859344894,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",830,24807.16,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.46,0.15333333333333332,12.333333333333334,7.0,0.0372972972972973,0.021904761904761903,16925.65,0,0,575,0.4092526690391459,69.5701,0.09040750589821579,0.0372972972972973,0.0,49.61077251466896,61.74667709821753,10.401952147335567,0.0,4,30.439850440055512,55.67872480644324,"D2, D1",2558,Alta,29.888144578313252
2108454,Peritoró,MA,Peritoró (MA),6469,4284,742,1443,5026,mds_cecad,2026-08,727.2118486655587,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",3295,99541.49,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.675,0.3575,13.75,8.5,0.049090909090909095,0.04205882352941176,12831.43,0,0,1731,0.3444090728213291,69.5701,0.09566689559261425,0.049090909090909095,0.0,41.750247356585135,66.15392199989817,13.854460974761162,0.0,4,30.43965758281112,53.952084678241654,"D2, D1",2559,Alta,30.20986039453718
3537800,Piedade,SP,Piedade (SP),9256,4607,1848,2801,6455,mds_cecad,2026-08,1495.7161479041235,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",2877,83567.15,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.4400000000000002,0.69,14.0,8.333333333333334,0.10285714285714287,0.08279999999999998,44153.92,0,0,3578,0.5542989930286599,69.5701,0.0465129029311379,0.10285714285714287,0.0,67.19370044138812,24.96403189054456,29.59420211122106,0.0,4,30.437983610788436,48.39395127630459,"D1, D3",2560,Alta,29.046628432394854
3104700,Ataléia,MG,Ataléia (MG),3353,1526,665,1162,2191,mds_cecad,2026-08,850.9168976079346,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",1494,39826.39,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.23,0.65,12.333333333333334,7.0,0.09972972972972972,0.09285714285714286,107781.15000000001,0,0,697,0.31811958010041075,69.5701,0.08175898280498699,0.09972972972972972,0.0,38.56336027783826,54.49941809584777,28.678670752519803,0.0,4,30.43536228155146,46.531389186843015,"D2, D1",2561,Alta,26.65755689424364
2807204,Siriri,SE,Siriri (SE),2694,1460,385,849,1845,mds_cecad,2026-08,776.3529036375239,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",1262,34026.95,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.735,0.625,13.0,8.0,0.05653846153846154,0.078125,5451.780000000001,0,0,583,0.3159891598915989,69.5701,0.08961143788351437,0.078125,0.0,38.30510468090309,61.07959081957183,22.3540162351955,0.0,4,30.434677933917605,49.69234775023746,"D2, D1",2562,Alta,26.962717908082407
4202503,Bom Jardim da Serra,SC,Bom Jardim da Serra (SC),1009,556,153,300,709,mds_cecad,2026-08,1658.851529470281,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",213,4843.59,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.17,0.48,21.0,11.0,0.05571428571428571,0.04363636363636363,8438.5,0,0,496,0.6995768688293371,69.5701,0.041938714082637475,0.05571428571428571,0.0,84.8046977372233,21.13096918683409,15.793414593020714,0.0,4,30.432270379269525,52.96783346202869,"D1, D2",2563,Alta,22.73985915492958
2407708,Montanhas,RN,Montanhas (RN),3962,2314,533,1115,2847,mds_cecad,2026-08,700.6527158226187,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",1871,56890.240000000005,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.53,0.20500000000000002,13.5,8.0,0.039259259259259265,0.025625000000000002,3563.22,0,0,976,0.3428170003512469,69.5701,0.0992932710156122,0.039259259259259265,0.0,41.55725180367755,69.19273933864942,10.976304696095568,0.0,4,30.431573959605632,55.37499557116348,"D2, D1",2564,Alta,30.40632816675575
3110103,Caiana,MG,Caiana (MG),1366,552,303,511,855,mds_cecad,2026-08,936.2545728832736,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",500,14591.82,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.05,0.43,13.0,7.0,0.08076923076923077,0.06142857142857143,42480.899999999994,0,0,355,0.4152046783625731,69.5701,0.07430681997712771,0.08076923076923077,0.0,50.33229201322962,48.25468086624926,23.12809886842789,0.0,4,30.42876793697669,49.29348643973944,"D1, D2",2565,Alta,29.18364
2900306,Acajutiba,BA,Acajutiba (BA),5086,2998,693,1395,3691,mds_cecad,2026-08,709.0310382513661,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",2403,72362.26000000001,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.66,0.27,16.5,9.0,0.04,0.030000000000000002,4521.29,0,0,1288,0.3489569222432945,69.5701,0.09811996407318908,0.04,0.0,42.30155059825688,68.2095357084624,11.193152086953933,0.0,4,30.426059598418302,55.25554315335964,"D2, D1",2566,Alta,30.113300041614654
3117405,Conceição de Ipanema,MG,Conceição de Ipanema (MG),1249,698,200,351,898,mds_cecad,2026-08,1041.120095259696,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",406,11722.94,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,0.66,0.27,14.0,7.0,0.047142857142857146,0.038571428571428576,32203.52,0,0,492,0.5478841870824054,69.5701,0.06682235826275786,0.047142857142857146,0.0,66.41607941994783,41.98287792918752,13.284180498802472,0.0,4,30.420784461984454,54.19947867456767,"D1, D2",2567,Alta,28.87423645320197
2201945,Boqueirão do Piauí,PI,Boqueirão do Piauí (PI),2349,1487,253,609,1740,mds_cecad,2026-08,672.839596700275,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",1254,45984.04,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.34,0.48,25.0,18.0,0.0536,0.026666666666666665,15883.48,0,0,486,0.2793103448275862,69.5701,0.10339774939106458,0.0536,0.0,33.85879439899191,72.63219571008682,15.174470183113547,0.0,4,30.416365073048066,53.24549505453936,"D2, D1",2568,Alta,36.66988835725678
3540101,Pongaí,SP,Pongaí (SP),610,217,100,293,317,mds_cecad,2026-08,1712.8474801061009,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",180,5373.75,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.36,0.51,8.0,5.0,0.17,0.10200000000000001,36981.39,0,0,137,0.43217665615141954,69.5701,0.04061663446863963,0.17,0.0,52.389683431551525,20.023097555908226,49.24986918259731,0.0,4,30.415662542514266,50.81977630707442,"D1, D3",2569,Alta,29.854166666666668
4312609,Muçum,RS,Muçum (RS),758,79,102,577,181,mds_cecad,2026-08,2194.8595665499124,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",93,2713.17,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,2.25,0.68,13.0,9.0,0.17307692307692307,0.07555555555555556,77934.18,0,0,88,0.4861878453038674,69.5701,0.03169683430332486,0.17307692307692307,0.0,58.937073396239924,12.548514745575142,50.1506198830859,0.0,4,30.409052006225245,54.54384663966292,"D1, D3",2570,Alta,29.173870967741937
3136405,Joaquim Felício,MG,Joaquim Felício (MG),1545,678,226,641,904,mds_cecad,2026-08,990.8726131310489,"IBGE Censo 2022 SIDRA 10296, média aproximada por faixas",502,14085.26,aneel_cde,2024-12,0.695701,True,mediana nacional B1 residencial ANEEL 2024 com carga tributaria estimada,1.24,0.345,15.5,8.0,0.08,0.043125,126769.83,0,0,402,0.4446902654867257,69.5701,0.07021094243402903,0.08,0.0,53.90661874569099,44.82243179009585,22.902911193305737,0.0,4,30.407990432273145,49.36452526789342,"D1, D2",2571,Alta,28.058286852589642
