cod_ibge,linhas_tsee,subs_pos,subs_neg,n_negativos,subs_liquido
3554953,366.0,9577.32,0.0,0.0,9577.32
3555000,3346.0,91564.79999999999,0.0,0.0,91564.8
3555109,539.0,17161.38,-36.36,1.0,17125.02
3555208,115.0,3083.71,-55.62,2.0,3028.09
3555307,76.0,2499.4100000000003,0.0,0.0,2499.41
3555406,5118.0,161911.86999999997,-217.38000000000005,7.0,161694.49
3555703,68.0,1932.6499999999999,0.0,0.0,1932.65
3555802,393.0,12050.53,0.0,0.0,12050.53
3556008,788.0,22281.54,0.0,0.0,22281.54
3556107,709.0,22717.410000000003,-106.69999999999999,3.0,22610.71
3556354,373.0,10020.61,0.0,0.0,10020.61
3556404,1591.0,49919.54,-318.89,10.0,49600.65
3556958,84.0,2689.2,0.0,0.0,2689.2
3557105,3892.0,124542.02,-486.15000000000003,15.0,124055.87
3557154,157.0,4698.100000000001,-21.46,1.0,4676.64
4104204,4744.0,98424.26000000001,-24.34,1.0,98399.92
4201505,153.0,4786.209999999999,-34.73,1.0,4751.48
4202073,891.0,22146.23,-881.5200000000001,33.0,21264.71
4202800,382.0,10335.23,0.0,0.0,10335.23
4204251,158.0,4181.8,0.0,0.0,4181.8
4204608,3939.0,101739.24999999999,-3804.3199999999997,135.0,97934.93
4204707,131.0,3452.25,0.0,0.0,3452.25
4204756,4.0,100.14,0.0,0.0,100.14
4205191,82.0,1172.98,-13.12,1.0,1159.8600000000001
4205456,284.0,5878.05,0.0,0.0,5878.05
4206207,230.0,8122.12,0.0,0.0,8122.120000000001
4210407,174.0,4499.07,-121.48,4.0,4377.589999999999
4210506,512.0,12040.44,-2184.98,78.0,9855.460000000001
4210803,129.0,1902.46,-16.0,1.0,1886.46
4210902,79.0,2038.9999999999998,-62.290000000000006,2.0,1976.71
4211256,68.0,966.73,0.0,0.0,966.73
4211405,83.0,2021.3600000000001,-108.35000000000001,4.0,1913.01
4211603,82.0,1972.6599999999996,-30.59,1.0,1942.0700000000002
4211702,337.0,9260.74,-153.66,5.0,9107.08
4212254,359.0,10967.59,0.0,0.0,10967.59
4212403,58.0,1577.47,-61.89,2.0,1515.58
4212908,201.0,5596.180000000001,-89.55,3.0,5506.63
4213807,273.0,8160.29,0.0,0.0,8160.29
4215901,17.0,522.22,0.0,0.0,522.22
4216008,219.0,5531.299999999999,-243.9,8.0,5287.400000000001
4216404,243.0,7218.34,0.0,0.0,7218.34
4217006,315.0,7555.049999999999,-24.33,1.0,7530.72
4217105,15.0,457.0,0.0,0.0,457.0
4217303,69.0,1855.94,-31.24,1.0,1824.6999999999998
4217550,29.0,750.56,-25.92,1.0,724.64
4217758,16.0,374.59000000000003,0.0,0.0,374.59000000000003
4217956,15.0,429.42999999999995,0.0,0.0,429.42999999999995
4218103,89.0,1300.44,0.0,0.0,1300.44
4218806,213.0,3081.6600000000003,0.0,0.0,3081.66
4219002,316.0,7763.119999999999,0.0,0.0,7763.120000000001
4300059,52.0,1600.9599999999996,0.0,0.0,1600.96
4300554,16.0,340.58,0.0,0.0,340.58
4302238,47.0,1073.01,0.0,0.0,1073.01
4302501,212.0,6225.030000000001,0.0,0.0,6225.030000000001
4303301,167.0,5099.959999999999,0.0,0.0,5099.96
4304101,96.0,2045.3400000000001,0.0,0.0,2045.34
4304952,136.0,4081.6799999999994,0.0,0.0,4081.68
4305207,495.0,15144.640000000001,-71.6,2.0,15073.04
4305504,76.0,2157.23,0.0,0.0,2157.2299999999996
4306106,3360.0,100448.32999999999,-1192.42,35.0,99255.90999999999
4306304,102.0,2325.1299999999997,-845.25,25.0,1479.8799999999999
4306353,97.0,2721.5999999999995,0.0,0.0,2721.6
4306932,295.0,8969.31,-31.04,1.0,8938.269999999999
4307054,78.0,2242.18,-15.34,1.0,2226.8399999999997
4307500,592.0,18571.77,0.0,0.0,18571.77
4307559,170.0,5124.81,0.0,0.0,5124.81
4308250,6.0,213.86,0.0,0.0,213.86
4308458,132.0,3750.7800000000007,0.0,0.0,3750.7799999999997
4308854,13.0,393.26,0.0,0.0,393.26
4309126,37.0,1167.16,0.0,0.0,1167.1599999999999
4309506,313.0,9380.449999999999,-35.07,1.0,9345.38
4309803,90.0,2559.42,0.0,0.0,2559.42
4309951,174.0,5043.900000000001,0.0,0.0,5043.9
4310009,338.0,10073.659999999998,0.0,0.0,10073.66
4310876,22.0,464.82000000000005,0.0,0.0,464.82
4310900,83.0,2469.94,0.0,0.0,2469.94
4311130,93.0,2218.4500000000003,0.0,0.0,2218.45
4311270,18.0,534.95,0.0,0.0,534.95
4311809,753.0,21457.04,-639.48,31.0,20817.559999999998
4312138,12.0,228.81000000000003,0.0,0.0,228.81
4312179,46.0,1258.1999999999998,-70.46,2.0,1187.7399999999998
4312427,104.0,2958.1600000000008,0.0,0.0,2958.16
4312625,7.0,171.11,0.0,0.0,171.11
4312658,291.0,8752.95,-32.5,1.0,8720.449999999999
4312674,18.0,397.18,0.0,0.0,397.18
4312708,827.0,24958.760000000002,-125.7,4.0,24833.06
4314100,7669.0,234586.57,-3769.1099999999997,112.0,230817.46
4314308,174.0,5407.1900000000005,0.0,0.0,5407.19
4314555,99.0,3016.85,0.0,0.0,3016.85
4314779,47.0,951.5799999999998,0.0,0.0,951.58
4315107,651.0,19606.920000000002,-80.51,3.0,19526.41
4315354,98.0,2350.45,-824.4000000000001,24.0,1526.05
4315958,43.0,1278.8199999999997,0.0,0.0,1278.82
4316105,401.0,12359.57,-37.17,2.0,12322.4
4316303,295.0,8950.550000000001,-90.13,2.0,8860.42
4316451,961.0,28619.08,-301.26,9.0,28317.819999999996
4316477,32.0,998.18,0.0,0.0,998.18
4316600,292.0,8785.380000000001,-31.71,1.0,8753.67
4316709,530.0,15797.000000000002,-31.52,1.0,15765.48
4316733,25.0,550.81,0.0,0.0,550.81
4317509,4226.0,131160.26,-1244.02,38.0,129916.24
4317707,551.0,16767.760000000002,0.0,0.0,16767.76
4317954,38.0,1171.6,0.0,0.0,1171.6
4318424,77.0,2256.18,0.0,0.0,2256.18
4318903,2189.0,67964.93000000001,-110.08999999999999,5.0,67854.84
4319158,268.0,8082.139999999999,0.0,0.0,8082.139999999999
4319307,143.0,4597.700000000002,0.0,0.0,4597.7
4319372,49.0,1536.11,0.0,0.0,1536.1100000000001
4320503,150.0,4528.62,0.0,0.0,4528.62
4320909,535.0,15588.52,0.0,0.0,15588.52
4321006,332.0,10174.87,-35.8,1.0,10139.07
4321469,10.0,235.23,0.0,0.0,235.23
4321956,268.0,7836.359999999999,-18.95,1.0,7817.41
4322152,80.0,2096.2799999999997,0.0,0.0,2096.2799999999997
4322202,1774.0,51924.73,-47.53,2.0,51877.2
4323200,24.0,734.7799999999999,0.0,0.0,734.78
4323358,6.0,144.14999999999998,0.0,0.0,144.15
4323408,56.0,1635.2700000000002,-19.43,1.0,1615.8400000000001
4323754,99.0,2666.12,0.0,0.0,2666.12
5000807,427.0,13528.440000000002,0.0,0.0,13528.44
5002308,941.0,29944.930000000008,-36.36,1.0,29908.57
5007554,218.0,6713.860000000001,0.0,0.0,6713.86
5007802,433.0,13247.830000000002,-34.29,1.0,13213.539999999999
5008305,7110.0,232027.85000000003,-946.2500000000001,27.0,231081.6
5205000,353.0,10862.11,0.0,0.0,10862.11
5205406,433.0,12889.619999999999,0.0,0.0,12889.62
5210158,117.0,3379.310000000001,0.0,0.0,3379.31
5218607,224.0,6905.84,0.0,0.0,6905.84
5218706,294.0,8887.08,0.0,0.0,8887.08
5219357,141.0,4196.41,0.0,0.0,4196.41
5220280,55.0,1618.36,0.0,0.0,1618.36
5221700,898.0,28154.059999999998,0.0,0.0,28154.06
2503100,727.0,16771.48,0.0,0.0,16771.48
2512721,858.0,19943.95,0.0,0.0,19943.95
2512788,433.0,9221.68,0.0,0.0,9221.68
2513851,493.0,10596.82,0.0,0.0,10596.82
2515609,414.0,9408.029999999999,0.0,0.0,9408.03
2600054,11951.0,375570.72,-2554.88,76.0,373015.83999999997
2600104,7373.0,224389.22999999998,-520.73,20.0,223868.5
2600203,3251.0,89950.38,-47.690000000000005,3.0,89902.69
2600302,4917.0,145822.57,-134.89,8.0,145687.68
2600401,4483.0,131375.58000000002,-292.59,9.0,131082.99
2600500,7730.0,226780.93,-644.6299999999999,23.0,226136.3
2600609,2857.0,76957.9,-54.73,3.0,76903.17
2600708,6809.0,207994.9,-442.46,14.0,207552.44
2600807,4434.0,121694.82999999999,-159.32,9.0,121535.51
2600906,3050.0,87896.83,-146.69999999999996,6.0,87750.13
2601003,2198.0,58966.91,-172.94,8.0,58793.97
2601052,2625.0,85273.32,-223.36,9.0,85049.95999999999
2601102,13409.0,401706.13,-1363.3000000000002,50.0,400342.82999999996
2601201,10496.0,308929.41,-1559.0900000000001,48.0,307370.32
2601300,1917.0,51002.98999999999,0.0,0.0,51002.990000000005
2601409,5601.0,168330.78,-502.0,21.0,167828.78
2601508,2178.0,59089.38,-103.25,5.0,58986.13
2601607,2549.0,79732.32,-214.09,7.0,79518.23000000001
2601706,17441.0,490717.41,-2521.2700000000004,72.0,488196.14
2601805,1934.0,62810.11,-119.30000000000001,3.0,62690.81
2601904,12227.0,346036.07999999996,-776.79,38.0,345259.29000000004
2602001,5307.0,157301.61,-572.95,25.0,156728.66
2602100,7019.0,212910.4,-659.7199999999999,26.0,212250.68
2602209,6866.0,199676.55,-529.5400000000001,19.0,199147.00999999998
2602308,6710.0,187294.32,-534.12,22.0,186760.2
2602407,1751.0,51379.91,-44.77,1.0,51335.14
2602506,1603.0,41648.94,0.0,0.0,41648.94
2602605,9642.0,292887.06999999995,-619.14,20.0,292267.93
2602704,2676.0,84639.73999999999,-141.82,4.0,84497.92
2602803,8735.0,235380.88,-684.3999999999999,23.0,234696.47999999998
2602902,23648.0,752165.15,-2951.1299999999997,114.0,749214.02
2603009,4704.0,152442.65999999997,-794.0999999999999,22.0,151648.56
2603108,4087.0,118614.27000000002,-246.91,15.0,118367.36000000002
2603207,4612.0,130374.29000000001,-2.19,1.0,130372.1
2603306,1798.0,49685.799999999996,-40.42,1.0,49645.38
2603405,1122.0,33700.55,-177.94000000000003,5.0,33522.61
2603454,14715.0,473807.8,-1678.63,58.0,472129.17000000004
2603504,3276.0,91849.47,-86.77000000000001,5.0,91762.7
2603603,1454.0,44260.630000000005,-131.32999999999998,4.0,44129.3
2603702,3994.0,109494.98000000001,-137.24,4.0,109357.74
2603801,3370.0,95454.6,-170.69,7.0,95283.91
2603900,3508.0,103852.14,-195.51000000000002,8.0,103656.63
2603926,2223.0,77949.62,-65.35,2.0,77884.26999999999
2604007,13764.0,448637.08999999997,-1803.83,58.0,446833.25999999995
2604106,54531.0,1670976.1799999997,-5481.18,200.0,1665495.0
2604155,3121.0,87625.0,-276.78999999999996,16.0,87348.20999999999
2604205,6910.0,202884.67,-765.87,28.0,202118.80000000002
2604304,1858.0,56556.9,-353.85999999999996,12.0,56203.04
2604403,1983.0,61294.880000000005,0.0,0.0,61294.880000000005
2604502,3366.0,97904.32,-392.84000000000003,13.0,97511.48000000001
2604601,3695.0,116305.3,-413.34,13.0,115891.96
2604700,2463.0,68695.89000000001,0.0,0.0,68695.89
2604809,2299.0,65696.38,-51.739999999999995,2.0,65644.64
2604908,2916.0,81536.09,-114.26,4.0,81421.83
2605004,4393.0,129541.12999999999,-529.6000000000001,16.0,129011.53
2605103,6543.0,220925.61000000002,-812.1700000000001,30.0,220113.44
2605152,2459.0,69942.61000000002,-56.269999999999996,3.0,69886.34
2605202,7450.0,228787.54,-1080.6799999999998,34.0,227706.86000000002
2605301,6466.0,189627.93,-294.48,15.0,189333.45
2605400,4736.0,145707.45,-191.76,6.0,145515.69
2605459,44.0,1626.54,0.0,0.0,1626.54
2605509,1827.0,58702.86,-77.4,2.0,58625.46
2605608,3529.0,103525.01,-182.64,7.0,103342.37
2605707,4640.0,155624.68,-517.05,18.0,155107.63
2605806,3158.0,90284.32,-41.48,1.0,90242.84
2605905,3557.0,109254.9,-210.99,9.0,109043.91
2606002,21247.0,634877.72,-2557.6800000000003,89.0,632320.04
2606101,4363.0,134079.25,-608.71,23.0,133470.54
2606200,9555.0,314433.47,-1089.06,33.0,313344.41000000003
2606309,1256.0,38407.91,-178.56,6.0,38229.35
2606408,14808.0,446144.41000000003,-1272.0800000000002,41.0,444872.33
2606507,3405.0,99907.74,-365.37,12.0,99542.37
2606606,5062.0,156147.69,-875.6099999999999,28.0,155272.08000000002
2606705,1228.0,32632.5,-26.98,2.0,32605.52
2606804,15420.0,509301.06999999995,-2522.17,65.0,506778.9
2606903,1763.0,50245.17,-194.51999999999998,9.0,50050.649999999994
2607000,3442.0,113094.76999999999,-128.45,5.0,112966.32
2607109,810.0,24837.27,-13.21,1.0,24824.059999999998
2607208,10447.0,338994.53,-1048.9499999999998,42.0,337945.57999999996
2607307,3950.0,120060.05,-215.34,8.0,119844.70999999999
2607406,639.0,23377.59,-199.44,6.0,23178.15
2607505,4674.0,131243.28,-88.55000000000001,4.0,131154.73
2607604,2467.0,72117.20999999999,-118.41,4.0,71998.79999999999
2607653,5845.0,179163.06,-478.91999999999996,16.0,178684.14
2607703,2861.0,78897.70000000001,-124.96000000000001,6.0,78772.73999999999
2607752,2280.0,73237.91,-255.77,7.0,72982.14
2607802,2135.0,65906.04999999999,-338.48999999999995,14.0,65567.56
2607901,57967.0,1830196.8900000001,-10343.15,333.0,1819853.7399999998
2607950,2008.0,57199.43000000001,-67.88,4.0,57131.55
2608008,3879.0,105087.64,-241.94,12.0,104845.7
2608057,1383.0,46435.770000000004,-24.11,1.0,46411.659999999996
2608107,4910.0,136586.11,-52.290000000000006,3.0,136533.82
2608206,2615.0,77664.41,-1096.3000000000002,19.0,76568.11
2608255,2309.0,63110.74,-40.41,1.0,63070.33
2608305,3084.0,85462.75,-224.86,10.0,85237.89
2608404,3025.0,76870.01000000001,-207.63000000000002,11.0,76662.38
2608453,2668.0,84883.14,-557.6399999999999,16.0,84325.5
2608503,3685.0,111366.93,-114.21,6.0,111252.72
2608602,2209.0,56295.43,-142.05,5.0,56153.38
2608701,2628.0,73750.26999999999,-13.23,1.0,73737.04000000001
2608750,3079.0,95693.06,-315.31,10.0,95377.75
2608800,7315.0,214077.65999999997,-158.66,8.0,213919.0
2608909,8521.0,265513.47,-1062.1599999999999,32.0,264451.31
2609006,3831.0,106550.59000000001,-82.79,5.0,106467.8
2609105,2006.0,58247.56,0.0,0.0,58247.56
2609154,3206.0,80917.7,-258.33,16.0,80659.37
2609204,1913.0,54668.07,-35.120000000000005,3.0,54632.95
2609303,2373.0,79530.91,-255.32999999999998,7.0,79275.58
2609402,6266.0,193945.84999999998,-601.96,23.0,193343.89
2609501,4478.0,142516.76,-174.66000000000003,5.0,142342.09999999998
2609600,30641.0,948030.1799999999,-4719.46,158.0,943310.72
2609808,1690.0,51909.340000000004,-348.28000000000003,13.0,51561.06
2609907,11368.0,331158.82999999996,-872.7800000000001,34.0,330286.05
2610004,10129.0,310496.68,-643.8399999999999,24.0,309852.83999999997
2610103,1432.0,37445.630000000005,-121.56,6.0,37324.07
2610202,4006.0,104207.0,-74.75,3.0,104132.25
2610301,2666.0,71754.31,-76.24000000000001,3.0,71678.07
2610400,3189.0,91893.73,-363.6,15.0,91530.13
2610509,5622.0,170888.79,-89.32000000000001,5.0,170799.47
2610608,8280.0,262678.82,-841.51,26.0,261837.31
2610707,31024.0,1010720.78,-6506.8099999999995,216.0,1004213.97
2610806,4158.0,115934.75,-356.67,13.0,115578.07999999999
2610905,11493.0,352166.14,-1536.3000000000002,55.0,350629.83999999997
2611002,5456.0,184005.13,-910.49,28.0,183094.64
2611101,38918.0,1276690.43,-9201.77,304.0,1267488.6600000001
2611200,3336.0,85225.94,-190.5,10.0,85035.44
2611309,4065.0,125505.36000000002,-316.92999999999995,9.0,125188.43
2611408,1492.0,45404.91,-132.29000000000002,4.0,45272.62
2611507,3611.0,96613.70999999999,-259.23,12.0,96354.48000000001
2611533,1431.0,43053.27,-13.22,1.0,43040.05
2611606,93882.0,3081668.04,-23419.969999999998,651.0,3058248.07
2611705,4763.0,140609.84000000003,-24.37,1.0,140585.47
2611804,5859.0,178244.78999999998,-461.4000000000001,16.0,177783.38999999998
2611903,2058.0,65885.98999999999,-67.97,2.0,65818.02
2612000,1289.0,37065.049999999996,-32.53,1.0,37032.520000000004
2612109,926.0,25944.94,-26.28,1.0,25918.66
2612208,10001.0,329904.13,-2467.0599999999995,82.0,327437.07
2612307,2215.0,61082.43,-310.29999999999995,10.0,60772.13
2612406,3081.0,81913.67,-95.87,4.0,81817.8
2612455,2033.0,56087.62,-134.14999999999998,5.0,55953.47
2612471,1761.0,51999.33,-14.61,1.0,51984.72
2612505,18957.0,624531.14,-1264.6399999999999,46.0,623266.5
2612554,2414.0,63892.63,-40.41,1.0,63852.22
2612604,5539.0,174016.32,-431.3,14.0,173585.02000000002
2612703,2825.0,79431.01,-109.78,4.0,79321.23
2612802,1765.0,48217.72,-141.95,4.0,48075.770000000004
2612901,1767.0,47297.79,-444.33000000000004,17.0,46853.46
2613008,7893.0,232114.78999999998,-635.17,24.0,231479.62
2613107,6226.0,173271.74,-227.3,9.0,173044.44
2613206,4471.0,116691.1,-287.34,11.0,116403.76000000001
2613305,3432.0,92051.19,-45.97,3.0,92005.22
2613404,2097.0,63473.9,-224.07999999999998,8.0,63249.82
2613503,5668.0,172219.23,-595.78,21.0,171623.45
2613602,5305.0,150036.3,-205.86,8.0,149830.44
2613701,12247.0,388664.04,-1526.1499999999999,53.0,387137.89
2613800,2731.0,74778.42,-72.02,3.0,74706.4
2613909,12269.0,396114.38999999996,-2848.9300000000003,90.0,393265.45999999996
2614006,3028.0,91386.78,-97.38,3.0,91289.4
2614105,5422.0,159020.22999999998,-159.41,8.0,158860.82
2614204,3355.0,106058.31,-385.41999999999996,14.0,105672.89
2614303,2683.0,77117.69,-163.33999999999997,6.0,76954.35
2614402,1030.0,28546.11,0.0,0.0,28546.11
2614501,10912.0,338621.42,-754.89,27.0,337866.53
2614600,5491.0,163574.19,-95.27,5.0,163478.91999999998
2614709,2623.0,69822.47,-95.61,4.0,69726.86
2614808,2714.0,86726.82,-199.57999999999998,6.0,86527.23999999999
2614857,2207.0,70024.1,-94.03,3.0,69930.07
2615003,4639.0,136470.84,-518.6800000000001,20.0,135952.16
2615102,1035.0,27964.42,0.0,0.0,27964.42
2615201,1771.0,54945.06999999999,-245.52999999999997,7.0,54699.53999999999
2615300,9088.0,277715.33,-795.1700000000001,24.0,276920.16000000003
2615409,6786.0,224554.93999999997,-229.33999999999997,8.0,224325.6
2615508,2285.0,73289.81,-47.510000000000005,3.0,73242.3
2615607,4919.0,151988.28000000003,-408.51,12.0,151579.77
2615706,2174.0,62894.41,-78.58,3.0,62815.83
2615805,4193.0,108204.21999999999,-241.88,11.0,107962.34
2615904,2001.0,58593.67999999999,0.0,0.0,58593.67999999999
2616001,3877.0,118051.29000000001,-726.22,23.0,117325.06999999999
2616100,1359.0,42127.45,-78.89,2.0,42048.56
2616183,1615.0,44693.6,-53.09,2.0,44640.51
2616209,3286.0,97615.63,-223.18,10.0,97392.45
2616308,3554.0,108836.54000000001,-144.14999999999998,4.0,108692.39
2616407,23202.0,731719.1599999999,-2398.7200000000003,88.0,729320.44
2616506,2488.0,72665.23999999999,-73.69,3.0,72591.55
3200102,2118.0,57753.380000000005,0.0,0.0,57753.38
3200169,1022.0,27210.850000000002,0.0,0.0,27210.85
3200201,2910.0,80073.0,0.0,0.0,80073.0
3200300,851.0,24304.4,0.0,0.0,24304.4
3200359,473.0,12520.2,0.0,0.0,12520.199999999999
3200409,2784.0,86103.48000000001,0.0,0.0,86103.48
3200508,1153.0,31656.08,0.0,0.0,31656.08
3200607,8718.0,251746.08000000002,0.0,0.0,251746.08
3200706,850.0,23870.33,0.0,0.0,23870.33
3200805,3499.0,100546.1,0.0,0.0,100546.1
3200904,3552.0,98194.15999999999,0.0,0.0,98194.16
3201001,1648.0,47873.76,0.0,0.0,47873.76
3201100,1724.0,49075.73,0.0,0.0,49075.73
3201159,640.0,17900.42,0.0,0.0,17900.42
3201209,13756.0,395839.55000000005,0.0,0.0,395839.55
3201308,37602.0,1064731.9,0.0,0.0,1064731.9
3201407,2185.0,65132.3,0.0,0.0,65132.3
3201506,5591.0,162882.87,-331.56,10.0,162551.31
3201605,3839.0,104949.45,-871.4200000000001,5.0,104078.03
3201704,786.0,21323.070000000003,0.0,0.0,21323.07
3201803,400.0,10252.01,0.0,0.0,10252.01
3201902,1081.0,29737.010000000002,0.0,0.0,29737.01
3202009,629.0,16529.6,0.0,0.0,16529.6
3202108,2633.0,70311.44,0.0,0.0,70311.44
3202207,1382.0,38014.770000000004,0.0,0.0,38014.77
3202306,3797.0,101128.73,0.0,0.0,101128.73
3202405,11362.0,326939.28,0.0,0.0,326939.28
3202454,1616.0,43067.09,0.0,0.0,43067.09
3202504,1188.0,34501.58,0.0,0.0,34501.58
3202553,1023.0,27632.58,0.0,0.0,27632.58
3202603,721.0,21339.09,0.0,0.0,21339.09
3202652,996.0,27801.77,0.0,0.0,27801.77
3202702,858.0,24723.39,0.0,0.0,24723.39
3202801,3643.0,104944.77000000002,0.0,0.0,104944.77
3202900,426.0,11851.940000000002,0.0,0.0,11851.94
3203007,2848.0,79061.99,0.0,0.0,79061.99
3203056,2367.0,69729.66,0.0,0.0,69729.66
3203106,1252.0,35332.35,0.0,0.0,35332.35
3203130,1349.0,38788.92,0.0,0.0,38788.92
3203163,594.0,15922.32,0.0,0.0,15922.32
3203205,12791.0,381665.72000000003,-26.05,1.0,381639.67
3203304,1543.0,39670.420000000006,0.0,0.0,39670.42
3203320,5271.0,147279.61,0.0,0.0,147279.61
3203346,972.0,26624.120000000003,0.0,0.0,26624.12
3203353,501.0,14484.230000000001,-43.64,2.0,14440.59
3203403,2788.0,76731.34,0.0,0.0,76731.34
3203502,2882.0,78498.88,0.0,0.0,78498.88
3203601,939.0,23579.010000000002,0.0,0.0,23579.01
3203700,1431.0,38111.24,0.0,0.0,38111.24
3203809,1602.0,45527.86,0.0,0.0,45527.86
3203908,4692.0,134775.84999999998,0.0,0.0,134775.85
3204005,746.0,20929.969999999998,0.0,0.0,20929.969999999998
3204054,3098.0,83746.3,0.0,0.0,83746.3
3204104,2655.0,73547.1,0.0,0.0,73547.1
3204203,2450.0,70913.0,0.0,0.0,70913.0
3204252,1390.0,35942.96000000001,0.0,0.0,35942.96
3204302,1323.0,41936.229999999996,0.0,0.0,41936.23
3204351,898.0,26361.5,0.0,0.0,26361.5
3204401,773.0,22332.08,0.0,0.0,22332.08
3204500,512.0,13659.189999999999,0.0,0.0,13659.19
3204559,1448.0,40435.88,0.0,0.0,40435.88
3204609,765.0,21236.25,0.0,0.0,21236.25
3204807,1294.0,35712.130000000005,0.0,0.0,35712.13
3204906,13037.0,365097.24,-30.59,1.0,365066.65
3205002,46194.0,1344881.85,0.0,0.0,1344881.85
3205010,2086.0,72238.73000000001,0.0,0.0,72238.73
3205036,763.0,20523.66,0.0,0.0,20523.66
3205069,1041.0,30080.46,0.0,0.0,30080.46
3205101,4948.0,137007.37,0.0,0.0,137007.37
3205150,623.0,17559.4,0.0,0.0,17559.4
3205176,515.0,14912.849999999999,0.0,0.0,14912.849999999999
3205200,31772.0,905389.4500000001,0.0,0.0,905389.45
3205309,18462.0,526327.6,0.0,0.0,526327.6
3524907,449.0,14327.749999999998,0.0,0.0,14327.75
3546009,1336.0,36517.53,0.0,0.0,36517.53
4205159,38.0,854.9999999999999,0.0,0.0,855.0
4209607,392.0,10089.66,-358.08,12.0,9731.58
5000203,1487.0,61230.70999999999,0.0,0.0,61230.71
5000252,479.0,17688.35,0.0,0.0,17688.35
5000609,3502.0,140479.21000000002,0.0,0.0,140479.21
5000708,2710.0,109917.1,0.0,0.0,109917.1
5000856,900.0,35283.619999999995,0.0,0.0,35283.62
5000906,907.0,33300.420000000006,0.0,0.0,33300.42
5001003,2521.0,99681.9,0.0,0.0,99681.9
5001102,5301.0,209163.84,0.0,0.0,209163.84
5001243,1131.0,42634.71,0.0,0.0,42634.71
5001508,825.0,30061.66,0.0,0.0,30061.66
5001904,2256.0,89083.23,0.0,0.0,89083.23
5002001,1055.0,42141.240000000005,0.0,0.0,42141.24
5002100,2478.0,94722.55,0.0,0.0,94722.55
5002159,809.0,32422.899999999998,0.0,0.0,32422.9
5002209,1800.0,74562.82,0.0,0.0,74562.81999999999
5002407,1866.0,74362.29999999999,0.0,0.0,74362.3
5002605,1448.0,54267.49,0.0,0.0,54267.49
5002704,66329.0,2626755.41,0.0,0.0,2626755.41
5002803,588.0,22010.92,0.0,0.0,22010.92
5002902,1873.0,71216.70000000001,0.0,0.0,71216.7
5002951,1984.0,78339.07,0.0,0.0,78339.07
5003108,358.0,13484.409999999998,0.0,0.0,13484.41
5003157,1873.0,69106.5,0.0,0.0,69106.5
5003207,7905.0,305375.48000000004,0.0,0.0,305375.48
5003256,3442.0,132322.43,0.0,0.0,132322.43
5003306,3865.0,151532.72999999998,0.0,0.0,151532.73
5003454,1010.0,38309.58,0.0,0.0,38309.58
5003488,933.0,36331.21,0.0,0.0,36331.21
5003504,366.0,14228.63,0.0,0.0,14228.63
5003702,14288.0,581422.07,0.0,0.0,581422.07
5003751,1216.0,46990.85,0.0,0.0,46990.85
5003801,1921.0,76388.68,0.0,0.0,76388.68
5003900,311.0,11138.92,0.0,0.0,11138.92
5004007,820.0,31671.899999999994,0.0,0.0,31671.9
5004106,1299.0,50243.62,0.0,0.0,50243.62
5004304,1130.0,44224.43,0.0,0.0,44224.43
5004403,385.0,14882.949999999999,0.0,0.0,14882.95
5004502,1119.0,43244.21,0.0,0.0,43244.21
5004601,1061.0,41776.740000000005,0.0,0.0,41776.74
5004700,1635.0,64234.69,0.0,0.0,64234.69
5004809,475.0,19647.840000000004,0.0,0.0,19647.84
5004908,294.0,10694.59,0.0,0.0,10694.59
5005004,2449.0,96950.45999999999,0.0,0.0,96950.46
5005103,281.0,10486.01,0.0,0.0,10486.01
5005152,642.0,24958.09,0.0,0.0,24958.09
5005202,1355.0,54049.2,0.0,0.0,54049.2
5005251,412.0,16745.49,0.0,0.0,16745.49
5005400,2378.0,96342.54,0.0,0.0,96342.54
5005608,2163.0,91241.19,0.0,0.0,91241.19
5005681,2150.0,82951.01,0.0,0.0,82951.01
5005707,5037.0,200712.65999999997,0.0,0.0,200712.66
5005806,1379.0,53967.86,0.0,0.0,53967.86
5006002,1878.0,75117.32999999999,0.0,0.0,75117.33
5006200,3766.0,150705.14,0.0,0.0,150705.14
5006259,286.0,10870.259999999998,0.0,0.0,10870.26
5006275,216.0,7987.68,0.0,0.0,7987.68
5006309,3479.0,135722.86,0.0,0.0,135722.86
5006358,1288.0,48489.0,0.0,0.0,48489.0
5006408,925.0,33682.07,0.0,0.0,33682.07
5006606,9654.0,367905.51999999996,0.0,0.0,367905.52
5006903,1240.0,48279.84999999999,0.0,0.0,48279.85
5007109,1272.0,51166.33,0.0,0.0,51166.33
5007208,2337.0,93788.94,0.0,0.0,93788.94
5007307,486.0,17734.339999999997,0.0,0.0,17734.34
5007406,2568.0,98428.23000000001,0.0,0.0,98428.23
5007505,440.0,17209.0,0.0,0.0,17209.0
5007695,1864.0,73742.55,0.0,0.0,73742.55
5007703,918.0,34377.479999999996,0.0,0.0,34377.48
5007901,2908.0,116310.57999999999,0.0,0.0,116310.58
5007935,1358.0,52957.78,0.0,0.0,52957.78
5007950,727.0,28843.9,0.0,0.0,28843.9
5007976,316.0,12133.84,0.0,0.0,12133.84
5008008,1239.0,47594.939999999995,0.0,0.0,47594.94
5008404,635.0,24786.58,0.0,0.0,24786.579999999998
5100102,589.0,21483.28,0.0,0.0,21483.28
